Customer ID,Customer Name,Segment,Region,total_sales,total_profit,order_count,last_order_date,recency_days,avg_order_value,customer_value_segment,recency_segment
RS-19870,Roy Skaria,Home Office,Central,12.68,6.0864,1,2017-12-11,19,12.68,Low Value,Active
RS-19870,Roy Skaria,Home Office,East,9.648,3.4974,1,2016-06-07,571,9.648,Low Value,Inactive
RW-19540,Rick Wilson,Corporate,Central,2049.534,568.1281,1,2017-05-07,237,2049.534,High Value,Inactive
RW-19540,Rick Wilson,Corporate,West,5347.867,1018.4992000000001,6,2017-09-01,120,891.3111666666667,High Value,At Risk
RW-19630,Rob Williams,Corporate,Central,476.548,154.0211,5,2016-12-09,386,95.3096,Medium Value,Inactive
RW-19630,Rob Williams,Corporate,East,65.99,17.1574,1,2017-10-02,89,65.99,Low Value,Active
RW-19630,Rob Williams,Corporate,West,2737.2079999999996,527.654,3,2017-04-13,261,912.4026666666665,High Value,Inactive
RW-19690,Robert Waldorf,Consumer,Central,1092.1,261.2921,2,2017-09-10,111,546.05,Medium Value,At Risk
RW-19690,Robert Waldorf,Consumer,East,1958.544,316.5442,1,2017-01-15,349,1958.544,High Value,Inactive
RW-19690,Robert Waldorf,Consumer,South,3.282,-2.6256,1,2016-05-30,579,3.282,Low Value,Inactive
RW-19690,Robert Waldorf,Consumer,West,441.71999999999997,132.33960000000002,1,2017-10-12,79,441.71999999999997,Medium Value,Active
SA-20830,Sue Ann Reed,Consumer,Central,2743.0080000000003,344.199,2,2017-04-03,271,1371.5040000000001,High Value,Inactive
SA-20830,Sue Ann Reed,Consumer,East,21.93,10.3071,1,2017-10-28,63,21.93,Low Value,Active
SA-20830,Sue Ann Reed,Consumer,South,1013.6895000000001,177.7046,3,2017-04-09,265,337.8965,Medium Value,Inactive
SA-20830,Sue Ann Reed,Consumer,West,988.7139999999999,77.9389,4,2017-05-19,225,247.17849999999999,Medium Value,Inactive
SB-20170,Sarah Bern,Consumer,Central,38.572,-33.3918,1,2014-06-06,1303,38.572,Low Value,Inactive
SB-20170,Sarah Bern,Consumer,East,954.548,173.3126,1,2017-06-12,201,954.548,Medium Value,Inactive
SB-20170,Sarah Bern,Consumer,West,354.9,17.745,1,2017-02-09,324,354.9,Medium Value,Inactive
SB-20185,Sarah Brown,Consumer,Central,1988.078,414.0737,2,2015-04-16,989,994.039,High Value,Inactive
SB-20185,Sarah Brown,Consumer,East,469.404,27.2416,2,2017-06-25,188,234.702,Medium Value,Inactive
SB-20185,Sarah Brown,Consumer,West,3953.514,444.14709999999997,2,2017-06-12,201,1976.757,High Value,Inactive
SB-20290,Sean Braxton,Corporate,Central,5579.9400000000005,-761.9928,1,2014-09-19,1198,5579.9400000000005,High Value,Inactive
SB-20290,Sean Braxton,Corporate,East,1368.121,-1478.5563000000002,3,2017-11-13,47,456.04033333333336,High Value,Active
SB-20290,Sean Braxton,Corporate,South,843.9699999999999,78.04599999999999,2,2017-09-09,112,421.98499999999996,Medium Value,At Risk
SB-20290,Sean Braxton,Corporate,West,265.86,79.758,1,2015-09-11,841,265.86,Low Value,Inactive
SC-20020,Sam Craven,Consumer,Central,2785.3795999999998,-360.3696,4,2014-11-10,1146,696.3448999999999,High Value,Inactive
SC-20020,Sam Craven,Consumer,East,577.584,43.3188,1,2015-11-10,781,577.584,Medium Value,Inactive
SC-20050,Sample Company A,Home Office,Central,400.98,59.97750000000001,3,2017-09-30,91,133.66,Medium Value,At Risk
SC-20050,Sample Company A,Home Office,East,22.2,9.102,1,2015-05-31,944,22.2,Low Value,Inactive
SC-20050,Sample Company A,Home Office,South,420.412,27.7416,2,2017-11-20,40,210.206,Medium Value,Active
SC-20050,Sample Company A,Home Office,West,3780.9800000000005,914.9232,3,2017-09-03,118,1260.3266666666668,High Value,At Risk
SC-20095,Sanjit Chand,Consumer,Central,9900.19,4668.693499999999,1,2014-09-23,1194,9900.19,High Value,Inactive
SC-20095,Sanjit Chand,Consumer,East,12.7,5.842,1,2017-01-15,349,12.7,Low Value,Inactive
SC-20095,Sanjit Chand,Consumer,South,1809.532,845.5034,2,2014-09-02,1215,904.766,High Value,Inactive
SC-20095,Sanjit Chand,Consumer,West,2419.912,237.373,5,2016-07-25,523,483.9824,High Value,Inactive
SC-20230,Scot Coram,Corporate,Central,911.256,111.5262,1,2016-07-08,540,911.256,Medium Value,Inactive
SC-20230,Scot Coram,Corporate,East,105.52,48.5392,1,2016-06-06,572,105.52,Low Value,Inactive
SC-20230,Scot Coram,Corporate,West,3355.1820000000002,280.0756,2,2017-08-03,149,1677.5910000000001,High Value,At Risk
SC-20260,Scott Cohen,Corporate,Central,65.02799999999999,-110.401,2,2017-03-31,274,32.513999999999996,Low Value,Inactive
SC-20260,Scott Cohen,Corporate,East,919.848,293.03159999999997,2,2017-06-26,187,459.924,Medium Value,Inactive
SC-20260,Scott Cohen,Corporate,South,79.96,27.986,1,2015-03-31,1005,79.96,Low Value,Inactive
SC-20260,Scott Cohen,Corporate,West,2664.957,460.3868,3,2015-08-31,852,888.319,High Value,Inactive
SC-20305,Sean Christensen,Consumer,Central,668.5160000000001,220.9308,4,2017-08-28,124,167.12900000000002,Medium Value,At Risk
SC-20305,Sean Christensen,Consumer,East,422.909,-28.9195,1,2017-12-01,29,422.909,Medium Value,Active
SC-20305,Sean Christensen,Consumer,West,2887.64,37.150400000000005,2,2016-12-24,371,1443.82,High Value,Inactive
SC-20380,Shahid Collister,Consumer,Central,589.818,-86.15610000000001,2,2016-09-26,460,294.909,Medium Value,Inactive
SC-20380,Shahid Collister,Consumer,East,538.07,153.47889999999998,2,2017-03-13,292,269.035,Medium Value,Inactive
SC-20380,Shahid Collister,Consumer,South,4646.356,83.64159999999993,3,2017-11-30,30,1548.7853333333333,High Value,Active
SC-20380,Shahid Collister,Consumer,West,218.292,85.6971,2,2017-09-17,104,109.146,Low Value,At Risk
SC-20440,Shaun Chance,Corporate,East,562.5440000000001,21.6562,5,2017-11-24,36,112.50880000000002,Medium Value,Active
SC-20440,Shaun Chance,Corporate,West,1312.454,357.9049,2,2015-10-01,821,656.227,High Value,Inactive
SC-20575,Sonia Cooley,Consumer,Central,650.1360000000001,28.488800000000005,2,2017-08-19,133,325.06800000000004,Medium Value,At Risk
SC-20575,Sonia Cooley,Consumer,East,102.93,48.3771,1,2017-06-24,189,102.93,Low Value,Inactive
SC-20575,Sonia Cooley,Consumer,South,50.461999999999996,-2.4326,1,2015-10-09,813,50.461999999999996,Low Value,Inactive
SC-20575,Sonia Cooley,Consumer,West,99.2,25.792,1,2017-09-29,92,99.2,Low Value,At Risk
SC-20680,Steve Carroll,Home Office,Central,952.3000000000001,276.7632,2,2016-07-28,520,476.15000000000003,Medium Value,Inactive
SC-20680,Steve Carroll,Home Office,South,71.98,15.1158,1,2017-08-26,126,71.98,Low Value,At Risk
SC-20680,Steve Carroll,Home Office,West,230.36,78.27879999999999,3,2016-12-17,378,76.78666666666668,Low Value,Inactive
SC-20695,Steve Chapman,Corporate,Central,1937.608,539.0449,7,2017-10-02,89,276.80114285714285,High Value,Active
SC-20695,Steve Chapman,Corporate,East,73.536,9.192,1,2016-12-11,384,73.536,Low Value,Inactive
SC-20695,Steve Chapman,Corporate,South,565.2639999999999,63.5922,2,2016-09-10,476,282.63199999999995,Medium Value,Inactive
SC-20725,Steven Cartwright,Consumer,Central,1841.8120000000001,374.0263,2,2015-09-26,826,920.9060000000001,High Value,Inactive
SC-20725,Steven Cartwright,Consumer,East,747.5740000000001,236.1017,3,2017-06-26,187,249.19133333333335,Medium Value,Inactive
SC-20725,Steven Cartwright,Consumer,West,2636.824,666.5233,6,2017-03-21,284,439.47066666666666,High Value,Inactive
SC-20770,Stewart Carmichael,Corporate,Central,769.0899999999999,-84.6347,2,2017-11-19,41,384.54499999999996,Medium Value,Active
SC-20770,Stewart Carmichael,Corporate,East,3015.661,-839.2616,2,2016-06-18,560,1507.8305,High Value,Inactive
SC-20770,Stewart Carmichael,Corporate,South,224.9,64.2384,1,2016-06-12,566,224.9,Low Value,Inactive
SC-20770,Stewart Carmichael,Corporate,West,483.006,188.47050000000002,2,2016-11-15,410,241.503,Medium Value,Inactive
SC-20800,Stuart Calhoun,Consumer,Central,208.696,41.4596,2,2017-11-30,30,104.348,Low Value,Active
SC-20800,Stuart Calhoun,Consumer,South,66.3,8.619,1,2016-12-20,375,66.3,Low Value,Inactive
SC-20800,Stuart Calhoun,Consumer,West,4.26,1.7466,1,2017-06-15,198,4.26,Low Value,Inactive
SC-20845,Sung Chung,Consumer,Central,14.112,1.2348,1,2016-11-11,414,14.112,Low Value,Inactive
SC-20845,Sung Chung,Consumer,West,266.52,29.9409,1,2017-08-21,131,266.52,Low Value,At Risk
SD-20485,Shirley Daniels,Home Office,Central,4724.42,1841.5819999999999,4,2017-06-13,200,1181.105,High Value,Inactive
SD-20485,Shirley Daniels,Home Office,East,405.212,34.5112,3,2016-09-19,467,135.07066666666665,Medium Value,Inactive
SD-20485,Shirley Daniels,Home Office,South,944.61,105.5586,1,2014-01-26,1434,944.61,Medium Value,Inactive
SD-20485,Shirley Daniels,Home Office,West,46.872,3.5154,1,2014-10-10,1177,46.872,Low Value,Inactive
SE-20110,Sanjit Engle,Consumer,Central,621.558,-308.1378,2,2017-08-27,125,310.779,Medium Value,At Risk
SE-20110,Sanjit Engle,Consumer,East,513.73,159.3106,1,2015-04-11,994,513.73,Medium Value,Inactive
SE-20110,Sanjit Engle,Consumer,South,8805.04,2825.2862,1,2016-02-02,697,8805.04,High Value,Inactive
SE-20110,Sanjit Engle,Consumer,West,2269.11,-25.782099999999996,7,2017-12-21,9,324.15857142857146,High Value,Active
SF-20065,Sandra Flanagan,Consumer,Central,45.04,4.504,1,2015-12-05,756,45.04,Low Value,Inactive
SF-20065,Sandra Flanagan,Consumer,East,638.882,208.7099,3,2017-11-01,59,212.96066666666664,Medium Value,Active
SF-20065,Sandra Flanagan,Consumer,South,48.064,4.5336,2,2016-12-16,379,24.032,Low Value,Inactive
SF-20065,Sandra Flanagan,Consumer,West,31.56,10.4148,1,2015-08-13,870,31.56,Low Value,Inactive
SF-20200,Sarah Foster,Consumer,Central,291.85,81.1111,2,2015-03-05,1031,145.925,Low Value,Inactive
SF-20200,Sarah Foster,Consumer,East,170.638,-109.116,2,2016-04-07,632,85.319,Low Value,Inactive
SF-20200,Sarah Foster,Consumer,West,2960.298,314.9095,5,2017-11-01,59,592.0595999999999,High Value,Active
SF-20965,Sylvia Foulston,Corporate,Central,1786.6580000000001,431.0732,4,2017-08-11,141,446.66450000000003,High Value,At Risk
SF-20965,Sylvia Foulston,Corporate,East,109.597,26.3945,3,2017-11-12,48,36.532333333333334,Low Value,Active
SF-20965,Sylvia Foulston,Corporate,West,1440.28,82.4675,2,2016-10-31,425,720.14,High Value,Inactive
SG-20080,Sandra Glassco,Consumer,Central,839.43,218.2518,1,2017-12-22,8,839.43,Medium Value,Active
SG-20080,Sandra Glassco,Consumer,West,2567.151,352.1862,2,2015-12-16,745,1283.5755,High Value,Inactive
SG-20470,Sheri Gordon,Consumer,East,1189.332,-281.7213,3,2017-06-30,183,396.444,High Value,Inactive
SG-20470,Sheri Gordon,Consumer,South,485.50399999999996,134.3811,3,2015-05-20,955,161.83466666666666,Medium Value,Inactive
SG-20470,Sheri Gordon,Consumer,West,209.962,28.329700000000003,2,2016-08-22,495,104.981,Low Value,Inactive
SG-20605,Speros Goranitis,Consumer,Central,378.06,34.1499,2,2014-12-19,1107,189.03,Medium Value,Inactive
SG-20605,Speros Goranitis,Consumer,East,2622.882,403.6594,2,2015-12-06,755,1311.441,High Value,Inactive
SG-20605,Speros Goranitis,Consumer,South,15.92,2.786,1,2017-09-13,108,15.92,Low Value,At Risk
SG-20605,Speros Goranitis,Consumer,West,107.97,22.6737,1,2017-04-25,249,107.97,Low Value,Inactive
SG-20890,Susan Gilcrest,Corporate,Central,37.446,-6.6473,2,2017-05-18,226,18.723,Low Value,Inactive
SG-20890,Susan Gilcrest,Corporate,East,10.5,2.94,1,2014-03-30,1371,10.5,Low Value,Inactive
SH-19975,Sally Hughsby,Corporate,Central,993.8860000000001,254.7182,4,2017-10-27,64,248.47150000000002,Medium Value,Active
SH-19975,Sally Hughsby,Corporate,East,70.216,24.207099999999997,1,2016-11-10,415,70.216,Low Value,Inactive
SH-19975,Sally Hughsby,Corporate,South,104.712,10.1817,1,2016-09-22,464,104.712,Low Value,Inactive
SH-19975,Sally Hughsby,Corporate,West,2238.0254999999997,269.367,7,2017-12-01,29,319.71792857142856,High Value,Active
SH-20395,Shahid Hopkins,Consumer,East,370.851,105.67399999999999,7,2017-12-07,23,52.97871428571428,Medium Value,Active
SH-20395,Shahid Hopkins,Consumer,South,1400.5629999999999,-360.6619,2,2017-04-15,259,700.2814999999999,High Value,Inactive
SH-20395,Shahid Hopkins,Consumer,West,409.30400000000003,110.46499999999999,1,2014-11-02,1154,409.30400000000003,Medium Value,Inactive
SH-20635,Stefanie Holloman,Corporate,South,692.472,190.4298,1,2015-11-26,765,692.472,Medium Value,Inactive
SH-20635,Stefanie Holloman,Corporate,West,1403.92,70.196,1,2014-12-16,1110,1403.92,High Value,Inactive
SJ-20125,Sanjit Jacobs,Home Office,Central,1977.4699999999998,-4.334400000000002,3,2017-09-17,104,659.1566666666666,High Value,At Risk
SJ-20125,Sanjit Jacobs,Home Office,East,40.69,19.598300000000002,2,2017-08-11,141,20.345,Low Value,At Risk
SJ-20125,Sanjit Jacobs,Home Office,South,1596.984,62.7452,4,2017-09-26,95,399.246,High Value,At Risk
SJ-20125,Sanjit Jacobs,Home Office,West,334.512,66.1098,3,2017-03-23,282,111.504,Medium Value,Inactive
SJ-20215,Sarah Jordon,Consumer,Central,886.2,-17.3903,3,2017-12-01,29,295.40000000000003,Medium Value,Active
SJ-20215,Sarah Jordon,Consumer,South,80.564,-12.0292,1,2017-08-16,136,80.564,Low Value,At Risk
SJ-20215,Sarah Jordon,Consumer,West,374.272,5.905799999999999,2,2015-07-06,908,187.136,Medium Value,Inactive
SJ-20500,Shirley Jackson,Consumer,Central,97.264,-243.16,1,2017-04-21,253,97.264,Low Value,Inactive
SJ-20500,Shirley Jackson,Consumer,East,968.4,253.81679999999997,2,2016-12-01,394,484.2,Medium Value,Inactive
SJ-20500,Shirley Jackson,Consumer,West,253.11199999999997,57.4395,2,2014-10-09,1178,126.55599999999998,Low Value,Inactive
SK-19990,Sally Knutson,Consumer,East,883.409,168.7933,3,2017-12-22,8,294.4696666666667,Medium Value,Active
SL-20155,Sara Luxemburg,Home Office,Central,1743.598,370.77680000000004,2,2017-10-21,70,871.799,High Value,Active
SL-20155,Sara Luxemburg,Home Office,East,72.51,20.2782,2,2016-12-10,385,36.255,Low Value,Inactive
SL-20155,Sara Luxemburg,Home Office,South,1234.68,136.3605,2,2015-03-29,1007,617.34,High Value,Inactive
SL-20155,Sara Luxemburg,Home Office,West,2.224,0.556,1,2017-09-26,95,2.224,Low Value,At Risk
SM-20005,Sally Matthias,Consumer,Central,77.488,-89.9808,1,2016-11-04,421,77.488,Low Value,Inactive
SM-20005,Sally Matthias,Consumer,East,143.534,54.5861,2,2016-06-23,555,71.767,Low Value,Inactive
SM-20005,Sally Matthias,Consumer,West,23.472,8.802,1,2014-11-23,1133,23.472,Low Value,Inactive
SM-20320,Sean Miller,Home Office,Central,526.45,31.587,1,2017-07-09,174,526.45,Medium Value,At Risk
SM-20320,Sean Miller,Home Office,East,837.444,-230.1632,1,2015-08-21,862,837.444,Medium Value,Inactive
SM-20320,Sean Miller,Home Office,South,23669.196,-1787.0435,2,2017-10-12,79,11834.598,High Value,Active
SM-20320,Sean Miller,Home Office,West,9.96,4.8804,1,2015-12-25,736,9.96,Low Value,Inactive
SM-20905,Susan MacKendrick,Consumer,East,1043.041,-237.2885,1,2016-05-03,606,1043.041,Medium Value,Inactive
SM-20950,Suzanne McNair,Corporate,Central,880.0360000000001,396.77979999999997,3,2017-07-20,163,293.3453333333334,Medium Value,At Risk
SM-20950,Suzanne McNair,Corporate,East,4454.268,123.7844,5,2017-12-05,25,890.8536,High Value,Active
SM-20950,Suzanne McNair,Corporate,South,17.616,-14.0928,1,2016-10-28,428,17.616,Low Value,Inactive
SM-20950,Suzanne McNair,Corporate,West,211.472,75.1028,3,2017-05-30,214,70.49066666666667,Low Value,Inactive
SN-20560,Skye Norling,Home Office,Central,1310.564,-914.8853000000001,2,2017-09-10,111,655.282,High Value,At Risk
SN-20560,Skye Norling,Home Office,East,399.49,163.888,1,2015-09-11,841,399.49,Medium Value,Inactive
SN-20560,Skye Norling,Home Office,West,150.364,34.1408,3,2017-02-06,327,50.12133333333333,Low Value,Inactive
SN-20710,Steve Nguyen,Home Office,Central,1813.5292,2.181600000000003,3,2017-10-12,79,604.5097333333333,High Value,Active
SN-20710,Steve Nguyen,Home Office,South,612.14,268.48199999999997,1,2016-05-15,594,612.14,Medium Value,Inactive
SN-20710,Steve Nguyen,Home Office,West,702.29,211.0863,3,2016-09-26,460,234.09666666666666,Medium Value,Inactive
SO-20335,Sean O'Donnell,Consumer,East,794.5740000000001,98.1968,1,2015-12-04,757,794.5740000000001,Medium Value,Inactive
SO-20335,Sean O'Donnell,Consumer,South,1438.9295,-319.3544,2,2017-09-09,112,719.46475,High Value,At Risk
SO-20335,Sean O'Donnell,Consumer,West,369.072,140.0718,3,2017-12-01,29,123.024,Medium Value,Active
SP-20545,Sibella Parks,Corporate,Central,212.716,-202.57080000000002,2,2016-04-21,618,106.358,Low Value,Inactive
SP-20545,Sibella Parks,Corporate,East,1093.37,83.79509999999999,4,2017-02-06,327,273.3425,Medium Value,Inactive
SP-20620,Stefania Perrino,Corporate,Central,609.614,63.2508,1,2014-12-30,1096,609.614,Medium Value,Inactive
SP-20620,Stefania Perrino,Corporate,East,3150.551,-162.81939999999997,4,2017-11-13,47,787.63775,High Value,Active
SP-20620,Stefania Perrino,Corporate,South,2.896,0.9774,1,2017-08-27,125,2.896,Low Value,At Risk
SP-20620,Stefania Perrino,Corporate,West,1677.258,-171.837,3,2016-12-08,387,559.086,High Value,Inactive
SP-20650,Stephanie Phelps,Corporate,Central,333.766,62.4483,3,2016-11-12,413,111.25533333333334,Medium Value,Inactive
SP-20650,Stephanie Phelps,Corporate,East,938.994,-13.015700000000002,2,2016-08-14,503,469.497,Medium Value,Inactive
SP-20650,Stephanie Phelps,Corporate,South,39.072,9.768,1,2014-04-16,1354,39.072,Low Value,Inactive
SP-20650,Stephanie Phelps,Corporate,West,560.604,209.2776,3,2016-12-09,386,186.86800000000002,Medium Value,Inactive
SP-20860,Sung Pak,Corporate,Central,91.528,11.296200000000002,3,2017-10-12,79,30.509333333333334,Low Value,Active
SP-20860,Sung Pak,Corporate,East,967.462,-91.0838,3,2015-08-16,867,322.4873333333333,Medium Value,Inactive
SP-20860,Sung Pak,Corporate,South,294.808,18.058600000000002,2,2017-09-28,93,147.404,Low Value,At Risk
SP-20860,Sung Pak,Corporate,West,2929.142,628.4516,2,2017-03-04,301,1464.571,High Value,Inactive
SP-20920,Susan Pistek,Consumer,Central,23.992,-62.3792,1,2017-10-21,70,23.992,Low Value,Active
SP-20920,Susan Pistek,Consumer,East,3903.137,48.781600000000005,2,2017-03-16,289,1951.5685,High Value,Inactive
SP-20920,Susan Pistek,Consumer,West,63.56,28.290000000000003,3,2016-10-30,426,21.186666666666667,Low Value,Inactive
SR-20425,Sharelle Roach,Home Office,Central,212.94,57.4938,1,2014-06-14,1295,212.94,Low Value,Inactive
SR-20425,Sharelle Roach,Home Office,East,265.27200000000005,-2.543599999999998,2,2017-11-08,52,132.63600000000002,Low Value,Active
SR-20425,Sharelle Roach,Home Office,South,141.96,35.49,1,2017-12-22,8,141.96,Low Value,Active
SR-20425,Sharelle Roach,Home Office,West,2613.309,-3424.3546,1,2017-04-17,257,2613.309,High Value,Inactive
SR-20740,Steven Roelle,Home Office,Central,318.872,110.92179999999999,2,2016-04-03,636,159.436,Medium Value,Inactive
SR-20740,Steven Roelle,Home Office,East,3904.6800000000003,1863.9614,3,2017-06-17,196,1301.5600000000002,High Value,Inactive
SR-20740,Steven Roelle,Home Office,South,47.79,16.2486,1,2014-11-05,1151,47.79,Low Value,Inactive
SR-20740,Steven Roelle,Home Office,West,74.54400000000001,-0.7074000000000007,2,2015-01-05,1090,37.272000000000006,Low Value,Inactive
SS-20140,Saphhira Shifley,Corporate,Central,56.28,-87.0136,2,2017-12-15,15,28.14,Low Value,Active
SS-20140,Saphhira Shifley,Corporate,East,84.04,22.2604,2,2017-10-17,74,42.02,Low Value,Active
SS-20140,Saphhira Shifley,Corporate,South,1023.886,356.154,2,2017-09-18,103,511.943,Medium Value,At Risk
SS-20140,Saphhira Shifley,Corporate,West,159.822,40.947900000000004,2,2017-06-03,210,79.911,Low Value,Inactive
SS-20410,Shahid Shariari,Consumer,Central,677.433,-720.9642,2,2014-09-07,1210,338.7165,Medium Value,Inactive
SS-20410,Shahid Shariari,Consumer,East,1363.674,-504.2467,1,2015-11-21,770,1363.674,High Value,Inactive
SS-20410,Shahid Shariari,Consumer,South,212.66,58.913000000000004,2,2017-09-11,110,106.33,Low Value,At Risk
SS-20410,Shahid Shariari,Consumer,West,803.0400000000001,155.3241,1,2014-11-15,1141,803.0400000000001,Medium Value,Inactive
SS-20515,Shirley Schmidt,Home Office,Central,47.97,14.8707,1,2016-08-26,491,47.97,Low Value,Inactive
SS-20515,Shirley Schmidt,Home Office,East,39.48,11.0544,1,2014-07-14,1265,39.48,Low Value,Inactive
SS-20515,Shirley Schmidt,Home Office,South,525.95,174.0094,1,2015-07-24,890,525.95,Medium Value,Inactive
SS-20590,Sonia Sunley,Consumer,Central,46.4,21.2456,3,2016-09-02,484,15.466666666666667,Low Value,Inactive
SS-20590,Sonia Sunley,Consumer,West,372.09000000000003,114.2945,3,2016-10-24,432,124.03000000000002,Medium Value,Inactive
SS-20875,Sung Shariari,Consumer,Central,114.84,-1.9188,1,2016-08-27,490,114.84,Low Value,Inactive
SS-20875,Sung Shariari,Consumer,East,428.984,2.588200000000004,2,2015-02-25,1039,214.492,Medium Value,Inactive
SS-20875,Sung Shariari,Consumer,South,377.902,-91.074,1,2015-11-20,771,377.902,Medium Value,Inactive
SS-20875,Sung Shariari,Consumer,West,42.91,14.8186,1,2017-09-01,120,42.91,Low Value,At Risk
ST-20530,Shui Tom,Consumer,Central,16.176,6.066,1,2014-02-14,1415,16.176,Low Value,Inactive
ST-20530,Shui Tom,Consumer,East,286.842,48.173399999999994,3,2017-06-20,193,95.61399999999999,Low Value,Inactive
ST-20530,Shui Tom,Consumer,South,73.056,27.9072,2,2017-08-27,125,36.528,Low Value,At Risk
ST-20530,Shui Tom,Consumer,West,57.266,2.2953,1,2014-12-29,1097,57.266,Low Value,Inactive
SU-20665,Stephanie Ulpright,Home Office,Central,1520.914,424.5663,3,2017-03-13,292,506.97133333333335,High Value,Inactive
SU-20665,Stephanie Ulpright,Home Office,East,136.43,53.9888,1,2016-07-01,547,136.43,Low Value,Inactive
SU-20665,Stephanie Ulpright,Home Office,South,722.044,287.6165,2,2017-12-10,20,361.022,Medium Value,Active
SU-20665,Stephanie Ulpright,Home Office,West,215.976,-2.6997,1,2017-09-02,119,215.976,Low Value,At Risk
SV-20365,Seth Vernon,Consumer,Central,1190.53,-222.016,1,2014-04-20,1350,1190.53,High Value,Inactive
SV-20365,Seth Vernon,Consumer,East,9216.568,1356.8781000000001,7,2017-09-20,101,1316.6525714285713,High Value,At Risk
SV-20365,Seth Vernon,Consumer,South,161.14000000000001,30.7104,1,2017-08-06,146,161.14000000000001,Low Value,At Risk
SV-20365,Seth Vernon,Consumer,West,902.712,33.8517,1,2016-06-11,567,902.712,Medium Value,Inactive
SV-20785,Stewart Visinsky,Consumer,Central,32.4,15.552,1,2014-04-12,1358,32.4,Low Value,Inactive
SV-20785,Stewart Visinsky,Consumer,East,1809.118,167.65450000000004,3,2017-02-13,320,603.0393333333333,High Value,Inactive
SV-20785,Stewart Visinsky,Consumer,South,668.851,198.498,2,2014-06-06,1303,334.4255,Medium Value,Inactive
SV-20785,Stewart Visinsky,Consumer,West,1594.936,103.32270000000001,3,2016-05-26,583,531.6453333333333,High Value,Inactive
SV-20815,Stuart Van,Corporate,Central,1228.402,184.205,2,2015-09-21,831,614.201,High Value,Inactive
SV-20815,Stuart Van,Corporate,South,31.008,11.2404,1,2016-08-26,491,31.008,Low Value,Inactive
SV-20815,Stuart Van,Corporate,West,11.68,4.2048,1,2017-10-15,76,11.68,Low Value,Active
SV-20935,Susan Vittorini,Consumer,Central,15.576,3.3099,1,2016-07-18,530,15.576,Low Value,Inactive
SV-20935,Susan Vittorini,Consumer,East,1145.525,78.1028,4,2017-12-25,5,286.38125,Medium Value,Active
SV-20935,Susan Vittorini,Consumer,West,742.39,25.478499999999997,3,2017-12-28,2,247.46333333333334,Medium Value,Active
SW-20245,Scot Wooten,Consumer,Central,239.358,-47.8716,1,2017-10-10,81,239.358,Low Value,Active
SW-20245,Scot Wooten,Consumer,East,237.156,-37.9302,3,2015-12-05,756,79.052,Low Value,Inactive
SW-20245,Scot Wooten,Consumer,South,428.70399999999995,-16.340200000000003,1,2017-02-25,308,428.70399999999995,Medium Value,Inactive
SW-20245,Scot Wooten,Consumer,West,179.85999999999999,82.5358,2,2016-09-19,467,89.92999999999999,Low Value,Inactive
SW-20275,Scott Williamson,Consumer,Central,22.38,10.7424,1,2014-03-10,1391,22.38,Low Value,Inactive
SW-20275,Scott Williamson,Consumer,East,912.99,233.0897,2,2017-11-21,39,456.495,Medium Value,Active
SW-20275,Scott Williamson,Consumer,South,173.8,43.45,1,2017-11-30,30,173.8,Low Value,Active
SW-20275,Scott Williamson,Consumer,West,857.48,45.5904,2,2017-11-16,44,428.74,Medium Value,Active
SW-20350,Sean Wendt,Home Office,Central,552.23,146.0883,2,2016-04-17,622,276.115,Medium Value,Inactive
SW-20350,Sean Wendt,Home Office,East,466.81399999999996,-50.25,1,2017-07-21,162,466.81399999999996,Medium Value,At Risk
SW-20455,Shaun Weien,Consumer,East,1217.568,456.588,1,2015-06-22,922,1217.568,High Value,Inactive
SW-20455,Shaun Weien,Consumer,South,290.504,120.8722,3,2017-07-17,166,96.83466666666668,Low Value,At Risk
SW-20455,Shaun Weien,Consumer,West,1413.472,216.19459999999998,3,2017-07-21,162,471.1573333333333,High Value,At Risk
SW-20755,Steven Ward,Corporate,East,663.9639999999999,48.5239,1,2016-07-14,534,663.9639999999999,Medium Value,Inactive
SW-20755,Steven Ward,Corporate,West,94.732,19.7177,1,2014-11-02,1154,94.732,Low Value,Inactive
SZ-20035,Sam Zeldin,Home Office,Central,2368.723,256.6897,5,2017-11-25,35,473.7446,High Value,Active
SZ-20035,Sam Zeldin,Home Office,East,459.408,-25.570999999999998,3,2017-07-03,180,153.136,Medium Value,At Risk
SZ-20035,Sam Zeldin,Home Office,West,797.1980000000001,135.3116,3,2017-07-08,175,265.7326666666667,Medium Value,At Risk
TA-21385,Tom Ashbrook,Home Office,Central,872.122,104.58099999999999,2,2016-09-02,484,436.061,Medium Value,Inactive
TA-21385,Tom Ashbrook,Home Office,East,13723.498000000001,4599.2073,2,2017-10-22,69,6861.749000000001,High Value,Active
TB-21055,Ted Butterfield,Consumer,East,1467.881,390.2113,5,2017-09-02,119,293.57620000000003,High Value,At Risk
TB-21175,Thomas Boland,Corporate,Central,60.416,6.0416,1,2014-12-08,1118,60.416,Low Value,Inactive
TB-21175,Thomas Boland,Corporate,East,46.001999999999995,17.8854,1,2016-04-01,638,46.001999999999995,Low Value,Inactive
TB-21175,Thomas Boland,Corporate,South,3482.8779999999997,805.2365000000001,2,2017-11-02,58,1741.4389999999999,High Value,Active
